Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","544","Strawberries","2018","2018","7021","Annual value","USD","5610","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","3543","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","177","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","212","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","572","Avocados","2016","2016","7021","Annual value","USD","280","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","486","Bananas","2016","2016","7021","Annual value","USD","495","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","176","Beans, dry","2016","2016","7021","Annual value","USD","1005","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2016","2016","7021","Annual value","USD","340","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","125","Cassava","2016","2016","7021","Annual value","USD","327","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","195","Cow peas, dry","2016","2016","7021","Annual value","USD","687","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2016","2016","7021","Annual value","USD","300","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2016","2016","7021","Annual value","USD","378","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2016","2016","7021","Annual value","USD","2610","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2016","2016","7021","Annual value","USD","560","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","56","Maize","2016","2016","7021","Annual value","USD","302","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2016","2016","7021","Annual value","USD","238","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2016","2016","7021","Annual value","USD","1051","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2016","2016","7021","Annual value","USD","1264","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2016","2016","7021","Annual value","USD","761","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2016","2016","7021","Annual value","USD","881","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","867","Meat, cattle","2016","2016","7021","Annual value","USD","2328","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","1017","Meat, goat","2016","2016","7021","Annual value","USD","2200","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","1035","Meat, pig","2016","2016","7021","Annual value","USD","2007","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","79","Millet","2016","2016","7021","Annual value","USD","612","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","430","Okra","2016","2016","7021","Annual value","USD","334","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","403","Onions, dry","2016","2016","7021","Annual value","USD","637","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","187","Peas, dry","2016","2016","7021","Annual value","USD","537","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","417","Peas, green","2016","2016","7021","Annual value","USD","686","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","197","Pigeon peas","2016","2016","7021","Annual value","USD","797","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","574","Pineapples","2016","2016","7021","Annual value","USD","374","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","116","Potatoes","2016","2016","7021","Annual value","USD","433","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","27","Rice, paddy","2016","2016","7021","Annual value","USD","935","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","83","Sorghum","2016","2016","7021","Annual value","USD","556","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","236","Soybeans","2016","2016","7021","Annual value","USD","599","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2016","2016","7021","Annual value","USD","312","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","388","Tomatoes","2016","2016","7021","Annual value","USD","547","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","572","Avocados","2017","2017","7021","Annual value","USD","370","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","486","Bananas","2017","2017","7021","Annual value","USD","538","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","176","Beans, dry","2017","2017","7021","Annual value","USD","983","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","7021","Annual value","USD","329","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","125","Cassava","2017","2017","7021","Annual value","USD","339","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","195","Cow peas, dry","2017","2017","7021","Annual value","USD","618","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","7021","Annual value","USD","310","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","7021","Annual value","USD","333","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2017","2017","7021","Annual value","USD","974","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","7021","Annual value","USD","177","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2017","2017","7021","Annual value","USD","254","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","7021","Annual value","USD","3190","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","1017","Meat, goat","2017","2017","7021","Annual value","USD","2563","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","7021","Annual value","USD","2295","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","79","Millet","2017","2017","7021","Annual value","USD","904","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","430","Okra","2017","2017","7021","Annual value","USD","368","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","7021","Annual value","USD","682","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","187","Peas, dry","2017","2017","7021","Annual value","USD","628","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","417","Peas, green","2017","2017","7021","Annual value","USD","628","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","197","Pigeon peas","2017","2017","7021","Annual value","USD","592","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","574","Pineapples","2017","2017","7021","Annual value","USD","302","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","7021","Annual value","USD","505","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","27","Rice, paddy","2017","2017","7021","Annual value","USD","904","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","83","Sorghum","2017","2017","7021","Annual value","USD","534","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","236","Soybeans","2017","2017","7021","Annual value","USD","540","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2017","2017","7021","Annual value","USD","314","","Official data"
"PP","Producer Prices","130","Malawi","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","7021","Annual value","USD","496","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","486","Bananas","2016","2016","7021","Annual value","USD","434","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","484","Bananas Cavendish","2016","2016","7021","Annual value","USD","542","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","485","Bananas non-Cavendish","2016","2016","7021","Annual value","USD","494","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2016","2016","7021","Annual value","USD","362","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","125","Cassava","2016","2016","7021","Annual value","USD","313","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2016","2016","7021","Annual value","USD","1049","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2016","2016","7021","Annual value","USD","1519","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2016","2016","7021","Annual value","USD","2018","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","249","Coconuts","2016","2016","7021","Annual value","USD","241","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2016","2016","7021","Annual value","USD","325","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2016","2016","7021","Annual value","USD","579","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2016","2016","7021","Annual value","USD","1326","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","507","Grapefruit (inc. pomelos)","2016","2016","7021","Annual value","USD","554","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","497","Lemons and limes","2016","2016","7021","Annual value","USD","771","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2016","2016","7021","Annual value","USD","1266","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","973","Meat live weight, buffalo","2016","2016","7021","Annual value","USD","2652","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2016","2016","7021","Annual value","USD","3013","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2016","2016","7021","Annual value","USD","1266","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1071","Meat live weight, duck","2016","2016","7021","Annual value","USD","2049","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2016","2016","7021","Annual value","USD","6027","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2016","2016","7021","Annual value","USD","2083","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2016","2016","7021","Annual value","USD","5303","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","947","Meat, buffalo","2016","2016","7021","Annual value","USD","3351","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2016","2016","7021","Annual value","USD","5966","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2016","2016","7021","Annual value","USD","2049","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1069","Meat, duck","2016","2016","7021","Annual value","USD","2411","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1017","Meat, goat","2016","2016","7021","Annual value","USD","7931","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2016","2016","7021","Annual value","USD","4930","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2016","2016","7021","Annual value","USD","530","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2016","2016","7021","Annual value","USD","143","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","257","Oil, palm","2016","2016","7021","Annual value","USD","640","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","430","Okra","2016","2016","7021","Annual value","USD","771","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","256","Palm kernels","2016","2016","7021","Annual value","USD","629","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","600","Papayas","2016","2016","7021","Annual value","USD","337","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","687","Pepper (piper spp.)","2016","2016","7021","Annual value","USD","6364","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","574","Pineapples","2016","2016","7021","Annual value","USD","313","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2016","2016","7021","Annual value","USD","313","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2016","2016","7021","Annual value","USD","289","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","836","Rubber, natural","2016","2016","7021","Annual value","USD","1370","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","373","Spinach","2016","2016","7021","Annual value","USD","422","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","156","Sugar cane","2016","2016","7021","Annual value","USD","205","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2016","2016","7021","Annual value","USD","301","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","388","Tomatoes","2016","2016","7021","Annual value","USD","482","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","567","Watermelons","2016","2016","7021","Annual value","USD","277","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","137","Yams","2016","2016","7021","Annual value","USD","518","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","486","Bananas","2017","2017","7021","Annual value","USD","378","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","484","Bananas Cavendish","2017","2017","7021","Annual value","USD","512","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","485","Bananas non-Cavendish","2017","2017","7021","Annual value","USD","509","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","7021","Annual value","USD","381","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","125","Cassava","2017","2017","7021","Annual value","USD","306","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","7021","Annual value","USD","1398","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2017","2017","7021","Annual value","USD","1437","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","249","Coconuts","2017","2017","7021","Annual value","USD","281","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","7021","Annual value","USD","295","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","7021","Annual value","USD","579","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","7021","Annual value","USD","1240","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","507","Grapefruit (inc. pomelos)","2017","2017","7021","Annual value","USD","513","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","497","Lemons and limes","2017","2017","7021","Annual value","USD","672","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2017","2017","7021","Annual value","USD","959","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","973","Meat live weight, buffalo","2017","2017","7021","Annual value","USD","2558","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2017","2017","7021","Annual value","USD","2907","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","1256","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1071","Meat live weight, duck","2017","2017","7021","Annual value","USD","2093","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2017","2017","7021","Annual value","USD","5813","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2017","2017","7021","Annual value","USD","1832","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2017","2017","7021","Annual value","USD","5116","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","947","Meat, buffalo","2017","2017","7021","Annual value","USD","4128","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","7021","Annual value","USD","6511","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","USD","2011","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1069","Meat, duck","2017","2017","7021","Annual value","USD","2790","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1017","Meat, goat","2017","2017","7021","Annual value","USD","8150","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2017","2017","7021","Annual value","USD","5209","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","7021","Annual value","USD","581","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2017","2017","7021","Annual value","USD","141","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","257","Oil, palm","2017","2017","7021","Annual value","USD","647","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","430","Okra","2017","2017","7021","Annual value","USD","829","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","256","Palm kernels","2017","2017","7021","Annual value","USD","590","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","600","Papayas","2017","2017","7021","Annual value","USD","317","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","687","Pepper (piper spp.)","2017","2017","7021","Annual value","USD","3785","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","574","Pineapples","2017","2017","7021","Annual value","USD","337","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2017","2017","7021","Annual value","USD","307","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2017","2017","7021","Annual value","USD","279","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","836","Rubber, natural","2017","2017","7021","Annual value","USD","1636","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","373","Spinach","2017","2017","7021","Annual value","USD","387","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","156","Sugar cane","2017","2017","7021","Annual value","USD","219","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2017","2017","7021","Annual value","USD","392","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","7021","Annual value","USD","538","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","567","Watermelons","2017","2017","7021","Annual value","USD","300","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","137","Yams","2017","2017","7021","Annual value","USD","509","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","486","Bananas","2018","2018","7021","Annual value","USD","359","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","484","Bananas Cavendish","2018","2018","7021","Annual value","USD","632","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","485","Bananas non-Cavendish","2018","2018","7021","Annual value","USD","533","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","7021","Annual value","USD","359","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","125","Cassava","2018","2018","7021","Annual value","USD","223","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2018","2018","7021","Annual value","USD","1462","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2018","2018","7021","Annual value","USD","1526","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","249","Coconuts","2018","2018","7021","Annual value","USD","297","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","7021","Annual value","USD","310","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2018","2018","7021","Annual value","USD","706","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","USD","1404","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","507","Grapefruit (inc. pomelos)","2018","2018","7021","Annual value","USD","533","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","497","Lemons and limes","2018","2018","7021","Annual value","USD","719","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2018","2018","7021","Annual value","USD","1487","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","973","Meat live weight, buffalo","2018","2018","7021","Annual value","USD","3470","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2018","2018","7021","Annual value","USD","3717","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2018","2018","7021","Annual value","USD","1313","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1071","Meat live weight, duck","2018","2018","7021","Annual value","USD","1983","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2018","2018","7021","Annual value","USD","6691","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2018","2018","7021","Annual value","USD","1623","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2018","2018","7021","Annual value","USD","5948","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","947","Meat, buffalo","2018","2018","7021","Annual value","USD","6939","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2018","2018","7021","Annual value","USD","7782","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2018","2018","7021","Annual value","USD","2218","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1069","Meat, duck","2018","2018","7021","Annual value","USD","2751","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","1017","Meat, goat","2018","2018","7021","Annual value","USD","8785","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2018","2018","7021","Annual value","USD","5812","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2018","2018","7021","Annual value","USD","620","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2018","2018","7021","Annual value","USD","116","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","257","Oil, palm","2018","2018","7021","Annual value","USD","553","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","430","Okra","2018","2018","7021","Annual value","USD","818","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","256","Palm kernels","2018","2018","7021","Annual value","USD","453","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","600","Papayas","2018","2018","7021","Annual value","USD","359","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","687","Pepper (piper spp.)","2018","2018","7021","Annual value","USD","2551","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","574","Pineapples","2018","2018","7021","Annual value","USD","347","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2018","2018","7021","Annual value","USD","335","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","297","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","836","Rubber, natural","2018","2018","7021","Annual value","USD","1347","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","373","Spinach","2018","2018","7021","Annual value","USD","446","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2018","2018","7021","Annual value","USD","397","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","632","","Official data"
